ano;Cod_Mun;n_fam_rua;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm;Pes_PBF;Fam_PBF;MapSeq;F_CAD_EP;Fam_Aux;Fam_PBF_Aux;Fam_PBF_2;MapSeq_Aux;PCD_BPC;Ido_BPC;Pop_65_mais;Pop_2020;65_menos_Idoso_BPC
2019;3549300;0;626;942;66,5;291.8333333333333;102.0;3.0;92.0;;102.0;;;29.75;3.0;379.0;1985.0;376.0
2020;3549300;0;638;859;74,3;268.5;96.0;3.0;113.66666666666667;;96.0;;;31.666666666666668;3.3333333333333335;379.0;1985.0;375.6666666666667
2018;3549409;16;4569;5811;78,6;2038.3333333333333;541.25;4.0;158.66666666666666;;541.25;;;598.5;214.66666666666666;5546.0;50274.0;5331.333333333333
2019;3549409;24;5090;6729;75,6;2104.75;562.25;4.0;221.75;;562.25;;;607.0833333333334;225.16666666666666;5546.0;50274.0;5320.833333333333
2020;3549409;21;5250;6795;77,3;2532.5833333333335;704.3333333333334;4.0;283.0833333333333;;704.3333333333334;;;580.9166666666666;219.75;5546.0;50274.0;5326.25
2018;3549508;2;3540;4017;88,1;2173.75;694.9166666666666;2.0;743.0;;694.9166666666666;;;144.75;73.66666666666667;863.0;8727.0;789.3333333333334
2019;3549508;4;3310;3778;87,6;2120.1666666666665;703.5;2.0;785.75;;703.5;;;136.91666666666666;70.16666666666667;863.0;8727.0;792.8333333333334
2020;3549508;4;3374;3795;88,9;1980.6666666666667;657.9166666666666;2.0;853.75;;657.9166666666666;;;130.33333333333334;70.16666666666667;863.0;8727.0;792.8333333333334
2018;3549607;0;1927;2225;86,6;1200.0833333333333;360.4166666666667;2.0;267.8333333333333;;360.4166666666667;;;63.75;101.66666666666667;489.0;4070.0;387.3333333333333
2019;3549607;0;2031;2379;85,4;1241.9166666666667;393.1666666666667;2.0;366.0;;393.1666666666667;;;61.333333333333336;97.16666666666667;489.0;4070.0;391.8333333333333
2020;3549607;0;2087;2430;85,9;1285.3333333333333;410.0833333333333;2.0;396.6666666666667;;410.0833333333333;;;56.75;92.5;489.0;4070.0;396.5
2018;3549706;21;9535;11074;86,1;6374.916666666667;1908.8333333333333;3.0;1714.3333333333333;;1908.8333333333333;;;571.8333333333334;299.5;7150.0;53206.0;6850.5
2019;3549706;26;9916;11732;84,5;6210.666666666667;1909.9166666666667;3.0;1830.75;;1909.9166666666667;;;609.3333333333334;307.1666666666667;7150.0;53206.0;6842.833333333333
2020;3549706;28;9719;11278;86,2;6416.416666666667;1981.5;3.0833333333333335;2021.3333333333333;;1981.5;;;636.75;326.8333333333333;7150.0;53206.0;6823.166666666667
2018;3549805;489;52116;69738;74,7;28578.833333333332;10030.666666666666;4.0;9624.0;;10030.666666666666;;;3139.8333333333335;5336.5;54296.0;447924.0;48959.5
2019;3549805;633;55180;75474;73,1;29444.083333333332;10657.833333333334;4.0;10963.666666666666;;10657.833333333334;;;3168.5;5415.75;54296.0;447924.0;48880.25
2020;3549805;689;57552;76164;75,6;31712.166666666668;11436.916666666666;4.0;12780.666666666666;;11436.916666666666;;;3148.6666666666665;5604.833333333333;54296.0;447924.0;48691.166666666664
2018;3549904;615;120123;148030;81,1;70784.25;23880.0;3.5;23834.916666666668;;23880.0;;;4332.75;4815.0;68170.0;710654.0;63355.0
2019;3549904;756;125789;157815;79,7;71110.33333333333;24952.333333333332;3.1666666666666665;26710.0;;24952.333333333332;;;4246.583333333333;4748.166666666667;68170.0;710654.0;63421.833333333336
2020;3549904;873;133549;163910;81,5;68283.41666666667;23894.666666666668;3.25;30615.416666666668;;23894.666666666668;;;4260.0;5045.666666666667;68170.0;710654.0;63124.333333333336
2018;3549953;9;5110;5977;85,5;3345.8333333333335;1112.5833333333333;2.3333333333333335;1010.8333333333334;;1112.5833333333333;;;183.5;339.5833333333333;1426.0;15579.0;1086.4166666666667
2019;3549953;15;5435;6411;84,8;3386.6666666666665;1202.6666666666667;2.0;1316.0833333333333;;1202.6666666666667;;;188.0;360.6666666666667;1426.0;15579.0;1065.3333333333333
2020;3549953;17;5348;6277;85,2;3264.25;1164.5833333333333;2.0;1521.25;;1164.5833333333333;;;177.66666666666666;365.75;1426.0;15579.0;1060.25
2018;3550001;0;3368;3866;87,1;1610.5833333333333;504.1666666666667;3.0;345.8333333333333;;504.1666666666667;;;163.25;321.0;1404.0;10569.0;1083.0
2019;3550001;0;3336;3933;84,8;1685.0833333333333;562.1666666666666;3.0;492.1666666666667;;562.1666666666666;;;165.41666666666666;312.8333333333333;1404.0;10569.0;1091.1666666666667
2020;3550001;1;3222;3796;84,9;1772.9166666666667;604.1666666666666;3.0;561.0833333333334;;604.1666666666666;;;159.5;305.9166666666667;1404.0;10569.0;1098.0833333333333
2018;3550100;7;6073;8295;73,2;2580.6666666666665;737.5833333333334;4.0;179.5;;737.5833333333334;;;390.5833333333333;229.16666666666666;4396.0;39574.0;4166.833333333333
2019;3550100;10;6702;10188;65,8;2357.25;671.75;4.0;185.58333333333334;;671.75;;;382.0;227.0;4396.0;39574.0;4169.0
2020;3550100;18;6806;9986;68,2;2804.0;805.3333333333334;4.0;233.5;;805.3333333333334;;;369.4166666666667;229.08333333333334;4396.0;39574.0;4166.916666666667
2018;3550209;22;7873;9632;81,7;4307.166666666667;1191.25;3.0;585.8333333333334;;1191.25;;;456.0;268.5833333333333;3278.0;32000.0;3009.4166666666665
2019;3550209;31;8155;10029;81,3;4234.083333333333;1198.5;3.0;695.25;;1198.5;;;465.9166666666667;278.9166666666667;3278.0;32000.0;2999.0833333333335
2020;3550209;32;8303;10009;83;4518.25;1328.75;3.0;947.4166666666666;;1328.75;;;484.3333333333333;285.9166666666667;3278.0;32000.0;2992.0833333333335
2018;3550308;30853;2436563;3134152;77,7;1345827.9166666667;490938.5833333333;3.0;438560.6666666667;;490938.5833333333;;;80141.91666666667;126148.33333333333;1259189.0;11869660.0;1133040.6666666667
2019;3550308;33292;2484011;3322612;74,8;1208909.4166666667;451383.8333333333;3.1666666666666665;446026.3333333333;;451383.8333333333;;;81394.16666666667;126805.91666666667;1259189.0;11869660.0;1132383.0833333333
2020;3550308;33443;2519988;3252133;77,5;1250882.4166666667;458208.25;3.25;471573.0;;458208.25;;;79810.0;127839.66666666667;1259189.0;11869660.0;1131349.3333333333
2018;3550407;1;6630;7386;89,8;4668.166666666667;1483.9166666666667;3.0;1419.8333333333333;;1483.9166666666667;;;342.5;385.3333333333333;4538.0;34208.0;4152.666666666667
2019;3550407;2;6432;7278;88,4;4259.416666666667;1375.1666666666667;3.0;1408.0833333333333;;1375.1666666666667;;;350.4166666666667;389.5;4538.0;34208.0;4148.5
2020;3550407;2;6224;7111;87,5;4342.666666666667;1411.5;3.0833333333333335;1518.8333333333333;;1411.5;;;354.8333333333333;411.0;4538.0;34208.0;4127.0
2018;3550506;0;1975;2417;81,7;990.1666666666666;328.4166666666667;3.0;173.5;;328.4166666666667;;;101.58333333333333;50.916666666666664;896.0;7369.0;845.0833333333334
2019;3550506;2;1768;2220;79,6;948.4166666666666;329.0;3.0;223.5;;329.0;;;99.58333333333333;50.25;896.0;7369.0;845.75
2020;3550506;3;1850;2248;82,3;1041.6666666666667;368.0;3.0;265.4166666666667;;368.0;;;93.33333333333333;57.25;896.0;7369.0;838.75
2018;3550605;74;12028;14581;82,5;6558.0;2009.4166666666667;4.0;1712.1666666666667;;2009.4166666666667;;;777.0833333333334;772.4166666666666;9724.0;87435.0;8951.583333333334
2019;3550605;96;13089;16332;80,1;6653.833333333333;2108.9166666666665;4.0;1974.0833333333333;;2108.9166666666665;;;807.8333333333334;779.1666666666666;9724.0;87435.0;8944.833333333334
2020;3550605;109;12774;15925;80,2;7142.0;2281.3333333333335;4.0;2091.5833333333335;;2281.3333333333335;;;812.25;808.6666666666666;9724.0;87435.0;8915.333333333334
2018;3550704;42;18043;20676;87,3;10626.25;3504.6666666666665;3.0;3428.6666666666665;;3504.6666666666665;;;712.5833333333334;741.1666666666666;6518.0;87135.0;5776.833333333333
2019;3550704;57;19195;22275;86,2;10545.083333333334;3633.6666666666665;3.0;3913.5;;3633.6666666666665;;;694.1666666666666;739.3333333333334;6518.0;87135.0;5778.666666666667
2020;3550704;70;19429;22176;87,6;9499.166666666666;3235.25;3.0;4421.666666666667;;3235.25;;;684.5833333333334;763.0833333333334;6518.0;87135.0;5754.916666666667
2018;3550803;1;1724;2392;72,1;500.75;127.08333333333333;4.0;43.333333333333336;;127.08333333333333;;;116.0;85.33333333333333;1474.0;11936.0;1388.6666666666667
2019;3550803;2;1892;2636;71,8;497.3333333333333;133.91666666666666;4.0;63.75;;133.91666666666666;;;120.33333333333333;82.25;1474.0;11936.0;1391.75
2020;3550803;3;1897;2543;74,6;598.0833333333334;170.33333333333334;4.0;78.58333333333333;;170.33333333333334;;;120.58333333333333;76.83333333333333;1474.0;11936.0;1397.1666666666667
2018;3550902;5;2726;3274;83,3;1426.5;396.5;4.0;263.0;;396.5;;;195.0;101.91666666666667;1870.0;14847.0;1768.0833333333333
2019;3550902;5;2715;3250;83,5;1254.9166666666667;348.0;4.0;230.0;;348.0;;;175.33333333333334;108.58333333333333;1870.0;14847.0;1761.4166666666667
2020;3550902;4;2733;3214;85;1287.0;354.0833333333333;4.0;249.91666666666666;;354.0833333333333;;;168.91666666666666;115.91666666666667;1870.0;14847.0;1754.0833333333333
2018;3551009;425;47917;54244;88,3;31105.166666666668;9663.666666666666;4.0;8804.416666666666;;9663.666666666666;;;2400.9166666666665;2452.8333333333335;36308.0;357929.0;33855.166666666664
2019;3551009;452;50839;59236;85,8;30577.583333333332;9830.416666666666;4.0;9746.75;;9830.416666666666;;;2402.6666666666665;2506.8333333333335;36308.0;357929.0;33801.166666666664
2020;3551009;417;47898;55308;86,6;32734.666666666668;10430.75;4.0;10056.083333333334;;10430.75;;;2367.75;2636.0833333333335;36308.0;357929.0;33671.916666666664
2018;3551108;3;2329;2736;85,1;1192.5;333.25;3.5833333333333335;139.16666666666666;;333.25;;;172.16666666666666;98.16666666666667;1026.0;10110.0;927.8333333333334
2019;3551108;3;2021;2443;82,7;868.25;237.58333333333334;4.0;118.58333333333333;;237.58333333333334;;;174.91666666666666;90.25;1026.0;10110.0;935.75
2020;3551108;5;1803;2163;83,4;845.0833333333334;229.16666666666666;4.0;102.41666666666667;;229.16666666666666;;;168.25;82.08333333333333;1026.0;10110.0;943.9166666666666
2018;3551207;0;1366;1670;81,8;624.9166666666666;194.25;3.0;159.41666666666666;;194.25;;;57.916666666666664;23.916666666666668;447.0;3646.0;423.0833333333333
2019;3551207;0;1499;1830;81,9;572.6666666666666;182.58333333333334;3.0;162.33333333333334;;182.58333333333334;;;60.75;21.75;447.0;3646.0;425.25
2020;3551207;0;1484;1779;83,4;613.8333333333334;196.41666666666666;3.0;207.83333333333334;;196.41666666666666;;;48.333333333333336;21.5;447.0;3646.0;425.5
2018;3551306;0;838;1619;51,8;341.3333333333333;123.91666666666667;3.6666666666666665;140.5;;123.91666666666667;;;30.083333333333332;24.583333333333332;464.0;3293.0;439.4166666666667
2019;3551306;0;1037;1914;54,2;424.9166666666667;162.66666666666666;3.0;203.25;;162.66666666666666;;;32.083333333333336;23.916666666666668;464.0;3293.0;440.0833333333333
2020;3551306;0;1093;1845;59,2;436.75;157.75;3.0;237.16666666666666;;157.75;;;27.916666666666668;21.25;464.0;3293.0;442.75
2018;3551405;1;3531;3819;92,5;2582.3333333333335;857.9166666666666;1.8333333333333333;884.6666666666666;;857.9166666666666;;;121.41666666666667;62.166666666666664;976.0;12282.0;913.8333333333334
2019;3551405;2;3739;4167;89,7;2718.6666666666665;1030.75;1.0;1133.6666666666667;;1030.75;;;119.66666666666667;67.0;976.0;12282.0;909.0
2020;3551405;2;3893;4328;89,9;2542.75;955.6666666666666;1.0;1279.1666666666667;;955.6666666666666;;;111.58333333333333;71.08333333333333;976.0;12282.0;904.9166666666666
2018;3551504;11;9528;11016;86,5;5656.083333333333;1783.75;3.0;1615.3333333333333;;1783.75;;;413.5;273.4166666666667;3189.0;44434.0;2915.5833333333335
2019;3551504;16;9784;11547;84,7;5864.083333333333;1969.25;3.0;1990.4166666666667;;1969.25;;;411.6666666666667;272.5;3189.0;44434.0;2916.5
2020;3551504;15;9193;10700;85,9;5264.75;1749.0;3.0;2098.5;;1749.0;;;397.6666666666667;273.0833333333333;3189.0;44434.0;2915.9166666666665
2018;3551603;2;4126;4957;83,2;1930.75;542.75;4.0;318.0833333333333;;542.75;;;221.83333333333334;239.33333333333334;4075.0;27440.0;3835.6666666666665
2019;3551603;8;4140;5214;79,4;1800.75;510.3333333333333;4.0;301.0;;510.3333333333333;;;223.0;242.16666666666666;4075.0;27440.0;3832.8333333333335
2020;3551603;10;4302;5328;80,7;1837.8333333333333;527.25;4.0;325.75;;527.25;;;225.41666666666666;244.16666666666666;4075.0;27440.0;3830.8333333333335
2018;3551702;90;19669;22906;85,9;12189.333333333334;3926.5;3.8333333333333335;2903.0833333333335;;3926.5;;;1078.0;989.1666666666666;11429.0;122355.0;10439.833333333334
2019;3551702;118;21118;25212;83,8;12281.833333333334;4140.083333333333;3.4166666666666665;3532.9166666666665;;4140.083333333333;;;1092.9166666666667;984.9166666666666;11429.0;122355.0;10444.083333333334
2020;3551702;138;21802;25837;84,4;11247.916666666666;3778.25;4.0;4091.1666666666665;;3778.25;;;1069.9166666666667;975.3333333333334;11429.0;122355.0;10453.666666666666
2018;3551801;1;6164;7525;81,9;3411.8333333333335;1007.75;2.0;629.4166666666666;;1007.75;;;268.6666666666667;356.6666666666667;1444.0;12628.0;1087.3333333333333
2019;3551801;2;5915;7404;79,9;3202.1666666666665;971.3333333333334;2.0;643.0;;971.3333333333334;;;283.1666666666667;381.25;1444.0;12628.0;1062.75
2020;3551801;3;6105;7533;81;3315.1666666666665;1014.4166666666666;2.0;698.1666666666666;;1014.4166666666666;;;286.3333333333333;392.0833333333333;1444.0;12628.0;1051.9166666666667
2018;3551900;4;4164;4786;87;2537.8333333333335;757.75;3.0;590.5833333333334;;757.75;;;151.83333333333334;70.83333333333333;1455.0;17126.0;1384.1666666666667
2019;3551900;4;4249;4909;86,6;2710.4166666666665;836.3333333333334;3.0;737.75;;836.3333333333334;;;149.75;63.5;1455.0;17126.0;1391.5
2020;3551900;5;4138;4785;86,5;2399.75;736.1666666666666;3.0;754.75;;736.1666666666666;;;142.0;66.58333333333333;1455.0;17126.0;1388.4166666666667
2018;3552007;1;2331;2513;92,8;1397.75;387.9166666666667;3.0;187.41666666666666;;387.9166666666667;;;68.5;50.0;736.0;6204.0;686.0
2019;3552007;2;2365;2591;91,3;1369.0833333333333;382.0833333333333;3.0;252.5;;382.0833333333333;;;65.66666666666667;49.25;736.0;6204.0;686.75
2020;3552007;2;2211;2419;91,4;1402.5833333333333;394.6666666666667;3.0;281.1666666666667;;394.6666666666667;;;63.5;48.083333333333336;736.0;6204.0;687.9166666666666
2018;3552106;6;6893;7869;87,6;4465.666666666667;1494.0;3.0833333333333335;1490.3333333333333;;1494.0;;;409.3333333333333;309.8333333333333;5712.0;38783.0;5402.166666666667
2019;3552106;8;6479;7908;81,9;3709.25;1239.8333333333333;4.0;1200.6666666666667;;1239.8333333333333;;;399.4166666666667;288.0833333333333;5712.0;38783.0;5423.916666666667
2020;3552106;11;6400;7765;82,4;3780.9166666666665;1235.1666666666667;4.0;1109.0;;1235.1666666666667;;;392.1666666666667;301.8333333333333;5712.0;38783.0;5410.166666666667
2018;3552205;746;95441;113241;84,3;52680.666666666664;17176.833333333332;4.0;11396.5;;17176.833333333332;;;3620.8333333333335;3163.0;63896.0;658547.0;60733.0
2019;3552205;821;97964;118598;82,6;49692.416666666664;16702.25;4.0;12932.916666666666;;16702.25;;;3734.9166666666665;3311.3333333333335;63896.0;658547.0;60584.666666666664
2020;3552205;800;95761;113961;84;52723.5;17579.75;4.0;13878.25;;17579.75;;;3672.9166666666665;3482.1666666666665;63896.0;658547.0;60413.833333333336
2018;3552304;0;1706;2813;60,6;628.6666666666666;200.25;4.0;166.91666666666666;;200.25;;;63.416666666666664;43.583333333333336;856.0;7713.0;812.4166666666666
2019;3552304;0;1761;2852;61,7;614.3333333333334;193.08333333333334;4.0;181.75;;193.08333333333334;;;61.833333333333336;41.75;856.0;7713.0;814.25
2020;3552304;1;1785;2806;63,6;703.5833333333334;222.41666666666666;4.0;214.83333333333334;;222.41666666666666;;;58.25;40.916666666666664;856.0;7713.0;815.0833333333334
2018;3552403;102;43185;56712;76,1;22707.25;7181.333333333333;4.0;6391.916666666667;;7181.333333333333;;;1887.1666666666667;2457.25;22368.0;283212.0;19910.75
2019;3552403;110;47247;63197;74,8;23375.083333333332;7780.833333333333;4.0;7757.416666666667;;7780.833333333333;;;1886.5833333333333;2519.6666666666665;22368.0;283212.0;19848.333333333332
2020;3552403;121;48616;63784;76,2;25835.916666666668;8610.083333333334;4.0;8714.25;;8610.083333333334;;;1851.1666666666667;2607.5;22368.0;283212.0;19760.5
2018;3552502;659;74372;91954;80,9;41789.916666666664;12906.0;3.0;8707.083333333334;;12906.0;;;2623.4166666666665;2815.4166666666665;24067.0;291002.0;21251.583333333332
2019;3552502;763;78289;99601;78,6;39408.75;12531.25;3.0;9194.083333333334;;12531.25;;;2646.3333333333335;2952.8333333333335;24067.0;291002.0;21114.166666666668
2020;3552502;717;77774;96708;80,4;41348.416666666664;13156.0;3.0;9948.083333333334;;13156.0;;;2600.8333333333335;3210.0;24067.0;291002.0;20857.0
2018;3552551;2;1294;2139;60,5;534.0833333333334;158.91666666666666;3.0;137.25;;158.91666666666666;;;31.0;19.833333333333332;442.0;3947.0;422.1666666666667
2019;3552551;2;1130;1814;62,3;440.0833333333333;131.5;3.5;133.0;;131.5;;;30.583333333333332;18.083333333333332;442.0;3947.0;423.9166666666667
2020;3552551;1;1066;1642;64,9;474.0;145.83333333333334;3.0;135.16666666666666;;145.83333333333334;;;27.833333333333332;20.25;442.0;3947.0;421.75
2018;3552601;0;2748;3418;80,4;1708.6666666666667;568.3333333333334;3.0;557.0833333333334;;568.3333333333334;;;112.08333333333333;74.08333333333333;1593.0;11892.0;1518.9166666666667
2019;3552601;0;2848;3606;79;1745.4166666666667;603.6666666666666;3.0;578.4166666666666;;603.6666666666666;;;109.16666666666667;73.08333333333333;1593.0;11892.0;1519.9166666666667
2020;3552601;0;2830;3516;80,5;1596.0;550.3333333333334;3.0;586.3333333333334;;550.3333333333334;;;110.83333333333333;70.5;1593.0;11892.0;1522.5
2018;3552700;5;2991;3634;82,3;1718.0;501.5833333333333;3.75;347.0;;501.5833333333333;;;99.25;67.91666666666667;1566.0;15897.0;1498.0833333333333
2019;3552700;5;2865;3553;80,6;1372.0833333333333;400.5;4.0;277.1666666666667;;400.5;;;105.66666666666667;62.916666666666664;1566.0;15897.0;1503.0833333333333
2020;3552700;6;2752;3321;82,9;1466.5833333333333;426.6666666666667;4.0;298.0833333333333;;426.6666666666667;;;103.91666666666667;60.583333333333336;1566.0;15897.0;1505.4166666666667
2018;3552809;77;55142;70346;78,4;29662.333333333332;9795.25;3.0;8445.083333333334;;9795.25;;;2679.1666666666665;3704.6666666666665;20823.0;283871.0;17118.333333333332
2019;3552809;103;56442;74943;75,3;27665.75;9344.75;3.3333333333333335;8792.75;;9344.75;;;2612.8333333333335;3720.9166666666665;20823.0;283871.0;17102.083333333332
2020;3552809;121;60035;77215;77,8;28833.416666666668;9701.083333333334;3.25;9982.75;;9701.083333333334;;;2508.4166666666665;3849.25;20823.0;283871.0;16973.75
2018;3552908;0;1843;2295;80,3;897.0;274.9166666666667;3.0;202.41666666666666;;274.9166666666667;;;58.0;18.5;690.0;6054.0;671.5
2019;3552908;1;1960;2431;80,6;972.3333333333334;310.75;3.0;252.41666666666666;;310.75;;;57.75;16.583333333333332;690.0;6054.0;673.4166666666666
2020;3552908;0;1932;2296;84,1;941.4166666666666;301.0;3.0;263.9166666666667;;301.0;;;61.083333333333336;15.083333333333334;690.0;6054.0;674.9166666666666
2018;3553005;0;3007;3506;85,8;1479.9166666666667;438.4166666666667;3.25;308.6666666666667;;438.4166666666667;;;119.75;66.41666666666667;1142.0;13319.0;1075.5833333333333
2019;3553005;0;2985;3600;82,9;1245.3333333333333;374.5;4.0;305.75;;374.5;;;124.08333333333333;70.08333333333333;1142.0;13319.0;1071.9166666666667
2020;3553005;1;3046;3627;84;1212.0;352.8333333333333;4.0;324.5833333333333;;352.8333333333333;;;118.91666666666667;76.0;1142.0;13319.0;1066.0
2018;3553104;0;2367;2827;83,7;1369.3333333333333;409.5;2.8333333333333335;402.6666666666667;;409.5;;;59.5;47.166666666666664;752.0;6037.0;704.8333333333334
2019;3553104;0;2273;2739;83;1338.25;405.0;2.9166666666666665;412.1666666666667;;405.0;;;62.166666666666664;49.833333333333336;752.0;6037.0;702.1666666666666
2020;3553104;0;2167;2574;84,2;1241.4166666666667;366.9166666666667;3.0;395.5833333333333;;366.9166666666667;;;58.416666666666664;50.0;752.0;6037.0;702.0
2018;3553203;0;1102;1380;79,9;528.75;182.58333333333334;4.0;151.16666666666666;;182.58333333333334;;;47.25;43.0;824.0;6278.0;781.0
2019;3553203;1;1112;1388;80,1;522.9166666666666;182.16666666666666;4.0;152.83333333333334;;182.16666666666666;;;47.083333333333336;41.416666666666664;824.0;6278.0;782.5833333333334
